course_id,user_id,start_date,end_date,means_tp,travel_type,person,satis
e_e004392,e004392,2023-07-08,2023-07-10,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산,2인 여행(가족 외),4
e_e004393,e004393,2023-07-21,2023-07-23,대중교통 등,도시관광/건축물;문화시설;체험관광,2인 여행(가족 외),4
e_e004395,e004395,2023-07-15,2023-07-16,대중교통 등,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),4
e_e004396,e004396,2023-07-15,2023-07-17,자가용,도시관광/건축물;온천/헬스케어;자연관광,자녀 동반 여행,5
e_e004398,e004398,2023-07-02,2023-07-03,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑,2인 여행(가족 외),4
e_e004402,e004402,2023-07-01,2023-07-02,대중교통 등,도시관광/건축물;레포츠/야외활동;자연관광,나홀로 여행,4
e_e004409,e004409,2023-07-02,2023-07-03,자가용,도시관광/건축물;쇼핑;온천/헬스케어;자연관광,나홀로 여행,3
e_e004415,e004415,2023-07-28,2023-07-30,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어,2인 여행(가족 외),4
e_e004416,e004416,2023-07-22,2023-07-24,대중교통 등,도시관광/건축물;레포츠/야외활동;자연관광,3인 이상 여행(가족 외),3
e_e004417,e004417,2023-07-22,2023-07-24,자가용,도시관광/건축물;쇼핑;자연관광;테마파크/공원,나홀로 여행,5
e_e004421,e004421,2023-07-27,2023-07-29,자가용,도시관광/건축물;온천/헬스케어;체험관광,자녀 동반 여행,3
e_e004422,e004422,2023-07-14,2023-07-16,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광,3대 동반 여행(친척 포함),5
e_e004423,e004423,2023-07-14,2023-07-15,자가용,도시관광/건축물;문화시설;쇼핑;테마파크/공원,2인 가족 여행,4
e_e004429,e004429,2023-07-02,2023-07-04,자가용,도시관광/건축물;온천/헬스케어;자연관광,자녀 동반 여행,4
e_e004432,e004432,2023-07-07,2023-07-08,자가용,레포츠/야외활동;자연관광;체험관광,자녀 동반 여행,5
e_e004434,e004434,2023-07-22,2023-07-24,대중교통 등,도시관광/건축물;문화시설;축제/공연/이벤트,2인 여행(가족 외),3
e_e004439,e004439,2023-07-01,2023-07-03,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산,2인 여행(가족 외),4
e_e004443,e004443,2023-07-02,2023-07-03,대중교통 등,도시관광/건축물;레포츠/야외활동;온천/헬스케어,2인 여행(가족 외),4
e_e004446,e004446,2023-07-08,2023-07-10,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;자연관광;테마파크/공원,3인 이상 여행(가족 외),5
e_e004447,e004447,2023-07-01,2023-07-02,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑,2인 가족 여행,4
e_e004448,e004448,2023-07-01,2023-07-03,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;테마파크/공원,3인 이상 여행(가족 외),3
e_e004449,e004449,2023-07-09,2023-07-11,자가용,레포츠/야외활동;체험관광;테마파크/공원,3대 동반 여행(친척 포함),5
e_e004451,e004451,2023-07-02,2023-07-03,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,3
e_e004455,e004455,2023-07-22,2023-07-24,자가용,도시관광/건축물;레포츠/야외활동;문화시설;축제/공연/이벤트,3인 이상 여행(가족 외),5
e_e004457,e004457,2023-07-08,2023-07-09,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어,나홀로 여행,4
e_e004459,e004459,2023-07-10,2023-07-11,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;체험관광;테마파크/공원,나홀로 여행,5
e_e004463,e004463,2023-07-01,2023-07-03,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,나홀로 여행,5
e_e004464,e004464,2023-07-17,2023-07-19,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;체험관광,나홀로 여행,5
e_e004466,e004466,2023-07-02,2023-07-04,대중교통 등,도시관광/건축물;온천/헬스케어;자연관광,나홀로 여행,5
e_e004468,e004468,2023-07-22,2023-07-23,자가용,도시관광/건축물;문화시설;역사/문화유산;자연관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
e_e004472,e004472,2023-07-06,2023-07-07,대중교통 등,문화시설;쇼핑;온천/헬스케어;체험관광,나홀로 여행,4
e_e004473,e004473,2023-07-15,2023-07-17,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
e_e004479,e004479,2023-07-01,2023-07-02,자가용,도시관광/건축물;쇼핑;자연관광,나홀로 여행,4
e_e004482,e004482,2023-07-01,2023-07-02,자가용,레포츠/야외활동;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,3
e_e004485,e004485,2023-07-06,2023-07-08,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설,3대 동반 여행(친척 포함),5
e_e004486,e004486,2023-07-02,2023-07-03,자가용,문화시설;체험관광;테마파크/공원,자녀 동반 여행,5
e_e004488,e004488,2023-07-03,2023-07-04,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;자연관광;체험관광,2인 여행(가족 외),4
e_e004489,e004489,2023-07-28,2023-07-30,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,2인 여행(가족 외),5
e_e004499,e004499,2023-07-29,2023-07-30,대중교통 등,도시관광/건축물;자연관광,3인 이상 여행(가족 외),5
e_e004502,e004502,2023-07-09,2023-07-10,대중교통 등,도시관광/건축물;자연관광;테마파크/공원,3인 이상 여행(가족 외),4
e_e004503,e004503,2023-07-02,2023-07-03,자가용,도시관광/건축물;문화시설;자연관광,3인 이상 여행(가족 외),3
e_e004504,e004504,2023-07-22,2023-07-24,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어,2인 여행(가족 외),4
e_e004505,e004505,2023-07-30,2023-07-31,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;자연관광,2인 여행(가족 외),4
e_e004506,e004506,2023-08-05,2023-08-07,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광;테마파크/공원,부모 동반 여행,3
e_e004510,e004510,2023-07-29,2023-07-31,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;체험관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),3
e_e004511,e004511,2023-07-20,2023-07-21,대중교통 등,도시관광/건축물;레포츠/야외활동;역사/문화유산;자연관광;테마파크/공원,2인 여행(가족 외),5
e_e004515,e004515,2023-07-02,2023-07-03,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
e_e004520,e004520,2023-07-21,2023-07-22,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;자연관광;축제/공연/이벤트,3인 이상 여행(가족 외),5
e_e004525,e004525,2023-07-09,2023-07-10,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;자연관광,2인 가족 여행,5
e_e004533,e004533,2023-07-02,2023-07-03,대중교통 등,도시관광/건축물;레포츠/야외활동;온천/헬스케어;체험관광;테마파크/공원,2인 여행(가족 외),5
e_e004547,e004547,2023-07-08,2023-07-09,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;체험관광;테마파크/공원,자녀 동반 여행,5
e_e004548,e004548,2023-07-08,2023-07-10,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설,나홀로 여행,5
e_e004549,e004549,2023-07-22,2023-07-24,자가용,역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,4
e_e004551,e004551,2023-07-03,2023-07-05,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산,2인 여행(가족 외),5
e_e004552,e004552,2023-07-07,2023-07-09,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광,부모 동반 여행,4
e_e004557,e004557,2023-07-26,2023-07-27,대중교통 등,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),4
e_e004561,e004561,2023-07-22,2023-07-23,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;자연관광;축제/공연/이벤트,나홀로 여행,4
e_e004563,e004563,2023-07-26,2023-07-28,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어;테마파크/공원,2인 여행(가족 외),3
e_e004565,e004565,2023-07-09,2023-07-10,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광,자녀 동반 여행,5
e_e004567,e004567,2023-07-13,2023-07-14,대중교통 등,레포츠/야외활동;쇼핑;온천/헬스케어,나홀로 여행,4
e_e004573,e004573,2023-07-04,2023-07-06,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어,2인 여행(가족 외),5
e_e004575,e004575,2023-07-15,2023-07-16,대중교통 등,도시관광/건축물;문화시설;자연관광;체험관광;테마파크/공원,2인 여행(가족 외),5
e_e004578,e004578,2023-07-22,2023-07-23,대중교통 등,도시관광/건축물;쇼핑;자연관광,2인 여행(가족 외),5
e_e004587,e004587,2023-07-04,2023-07-05,대중교통 등,도시관광/건축물;문화시설;쇼핑;체험관광;테마파크/공원,나홀로 여행,5
e_e004588,e004588,2023-07-08,2023-07-09,대중교통 등,도시관광/건축물;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
e_e004589,e004589,2023-07-08,2023-07-09,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),4
e_e004592,e004592,2023-07-12,2023-07-13,대중교통 등,도시관광/건축물;문화시설,2인 여행(가족 외),4
e_e004596,e004596,2023-07-04,2023-07-06,대중교통 등,도시관광/건축물;문화시설;온천/헬스케어,2인 여행(가족 외),5
e_e004601,e004601,2023-07-09,2023-07-10,자가용,도시관광/건축물;역사/문화유산;자연관광,자녀 동반 여행,5
e_e004602,e004602,2023-07-08,2023-07-09,자가용,레포츠/야외활동;역사/문화유산;테마파크/공원,2인 여행(가족 외),5
e_e004606,e004606,2023-07-22,2023-07-23,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어,2인 가족 여행,5
e_e004612,e004612,2023-07-15,2023-07-16,자가용,도시관광/건축물;레포츠/야외활동;테마파크/공원,2인 여행(가족 외),5
e_e004614,e004614,2023-07-09,2023-07-10,대중교통 등,도시관광/건축물;역사/문화유산,2인 여행(가족 외),4
e_e004617,e004617,2023-07-08,2023-07-10,자가용,레포츠/야외활동;문화시설;쇼핑;역사/문화유산,3인 이상 여행(가족 외),5
e_e004623,e004623,2023-07-16,2023-07-17,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광;체험관광,2인 여행(가족 외),5
e_e004627,e004627,2023-07-16,2023-07-17,자가용,도시관광/건축물;레포츠/야외활동;축제/공연/이벤트,2인 여행(가족 외),5
e_e004629,e004629,2023-07-08,2023-07-09,대중교통 등,도시관광/건축물;역사/문화유산;자연관광;테마파크/공원,나홀로 여행,4
e_e004634,e004634,2023-07-15,2023-07-16,대중교통 등,문화시설;쇼핑;자연관광;체험관광,2인 여행(가족 외),3
e_e004640,e004640,2023-07-11,2023-07-12,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;자연관광;테마파크/공원,나홀로 여행,5
e_e004644,e004644,2023-07-10,2023-07-11,대중교통 등,도시관광/건축물;자연관광;테마파크/공원,2인 여행(가족 외),4
e_e004645,e004645,2023-07-09,2023-07-10,자가용,도시관광/건축물;레포츠/야외활동;자연관광,2인 여행(가족 외),4
e_e004651,e004651,2023-07-08,2023-07-09,대중교통 등,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),5
e_e004653,e004653,2023-07-22,2023-07-23,자가용,도시관광/건축물;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,3
e_e004655,e004655,2023-07-08,2023-07-09,대중교통 등,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),4
e_e004657,e004657,2023-07-09,2023-07-11,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑,2인 여행(가족 외),4
e_e004658,e004658,2023-07-08,2023-07-09,대중교통 등,도시관광/건축물;문화시설;온천/헬스케어,2인 여행(가족 외),4
e_e004668,e004668,2023-07-08,2023-07-10,자가용,도시관광/건축물;쇼핑;역사/문화유산;자연관광,부모 동반 여행,4
e_e004670,e004670,2023-07-08,2023-07-09,대중교통 등,레포츠/야외활동;체험관광;테마파크/공원,2인 여행(가족 외),3
e_e004673,e004673,2023-07-28,2023-07-31,대중교통 등,문화시설;역사/문화유산;자연관광;테마파크/공원,나홀로 여행,5
e_e004675,e004675,2023-07-07,2023-07-10,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;체험관광,3인 이상 여행(가족 외),4
e_e004678,e004678,2023-07-09,2023-07-11,대중교통 등,도시관광/건축물;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
e_e004681,e004681,2023-07-08,2023-07-10,대중교통 등,레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
e_e004684,e004684,2023-07-14,2023-07-16,자가용,도시관광/건축물;문화시설;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),5
e_e004685,e004685,2023-07-08,2023-07-09,자가용,도시관광/건축물;쇼핑;온천/헬스케어;자연관광,자녀 동반 여행,5
e_e004687,e004687,2023-08-05,2023-08-07,자가용,도시관광/건축물;레포츠/야외활동;문화시설;체험관광;테마파크/공원,3인 이상 여행(가족 외),5
e_e004688,e004688,2023-07-09,2023-07-10,대중교통 등,도시관광/건축물;문화시설;쇼핑;체험관광,2인 여행(가족 외),4
e_e004690,e004690,2023-07-28,2023-07-31,자가용,레포츠/야외활동;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),4
e_e004695,e004695,2023-08-05,2023-08-07,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,2인 여행(가족 외),4
e_e004703,e004703,2023-07-05,2023-07-09,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,2인 가족 여행,5
e_e004707,e004707,2023-07-14,2023-07-17,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어,2인 가족 여행,4
e_e004708,e004708,2023-07-09,2023-07-11,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,자녀 동반 여행,4
e_e004709,e004709,2023-07-15,2023-07-17,자가용,도시관광/건축물;레포츠/야외활동;쇼핑,3인 이상 여행(가족 외),5
e_e004712,e004712,2023-07-15,2023-07-16,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,2인 가족 여행,5
e_e004716,e004716,2023-07-14,2023-07-17,자가용,도시관광/건축물;역사/문화유산;온천/헬스케어;자연관광,부모 동반 여행,3
e_e004717,e004717,2023-07-09,2023-07-10,대중교통 등,도시관광/건축물;문화시설;쇼핑,3인 이상 여행(가족 외),4
e_e004719,e004719,2023-07-12,2023-07-13,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;체험관광;테마파크/공원,자녀 동반 여행,5
e_e004720,e004720,2023-07-16,2023-07-17,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어,2인 가족 여행,5
e_e004721,e004721,2023-07-07,2023-07-10,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;테마파크/공원,2인 여행(가족 외),5
